2019-09-08T00:00:00Z	64
2019-09-07T00:00:00Z	74
2019-09-06T00:00:00Z	540
2019-09-05T00:00:00Z	543
2019-09-04T00:00:00Z	476
2019-09-03T00:00:00Z	379
2019-09-02T00:00:00Z	426
2019-09-01T00:00:00Z	28
2019-08-31T00:00:00Z	244
2019-08-30T00:00:00Z	671
2019-08-29T00:00:00Z	609
2019-08-28T00:00:00Z	545
2019-08-27T00:00:00Z	489
2019-08-26T00:00:00Z	472
2019-08-25T00:00:00Z	59
2019-08-24T00:00:00Z	62
2019-08-23T00:00:00Z	552
2019-08-22T00:00:00Z	504
2019-08-21T00:00:00Z	489
2019-08-20T00:00:00Z	442
2019-08-19T00:00:00Z	551
2019-08-18T00:00:00Z	62
2019-08-17T00:00:00Z	67
2019-08-16T00:00:00Z	530
2019-08-15T00:00:00Z	542
2019-08-14T00:00:00Z	569
2019-08-13T00:00:00Z	472
2019-08-12T00:00:00Z	418
2019-08-11T00:00:00Z	37
2019-08-10T00:00:00Z	64
2019-08-09T00:00:00Z	464
2019-08-08T00:00:00Z	559
2019-08-07T00:00:00Z	494
2019-08-06T00:00:00Z	435
2019-08-05T00:00:00Z	471
2019-08-04T00:00:00Z	72
2019-08-03T00:00:00Z	50
2019-08-02T00:00:00Z	528
2019-08-01T00:00:00Z	527
2019-07-31T00:00:00Z	730
2019-07-30T00:00:00Z	542
2019-07-29T00:00:00Z	581
2019-07-28T00:00:00Z	57
2019-07-27T00:00:00Z	78
2019-07-26T00:00:00Z	648
2019-07-25T00:00:00Z	593
2019-07-24T00:00:00Z	620
2019-07-23T00:00:00Z	468
2019-07-22T00:00:00Z	578
2019-07-21T00:00:00Z	75
2019-07-20T00:00:00Z	61
2019-07-19T00:00:00Z	543
2019-07-18T00:00:00Z	585
2019-07-17T00:00:00Z	441
2019-07-16T00:00:00Z	636
2019-07-15T00:00:00Z	544
2019-07-14T00:00:00Z	67
2019-07-13T00:00:00Z	50
2019-07-12T00:00:00Z	516
2019-07-11T00:00:00Z	494
2019-07-10T00:00:00Z	471
2019-07-09T00:00:00Z	404
2019-07-08T00:00:00Z	460
2019-07-07T00:00:00Z	73
2019-07-06T00:00:00Z	50
2019-07-05T00:00:00Z	511
2019-07-04T00:00:00Z	576
2019-07-03T00:00:00Z	466
2019-07-02T00:00:00Z	404
2019-07-01T00:00:00Z	422
2019-06-30T00:00:00Z	214
2019-06-29T00:00:00Z	213
2019-06-28T00:00:00Z	822
2019-06-27T00:00:00Z	684
2019-06-26T00:00:00Z	616
2019-06-25T00:00:00Z	494
2019-06-24T00:00:00Z	597
2019-06-23T00:00:00Z	59
2019-06-22T00:00:00Z	50
2019-06-21T00:00:00Z	713
2019-06-20T00:00:00Z	659
2019-06-19T00:00:00Z	546
2019-06-18T00:00:00Z	454
2019-06-17T00:00:00Z	552
2019-06-16T00:00:00Z	61
2019-06-15T00:00:00Z	69
2019-06-14T00:00:00Z	640
2019-06-13T00:00:00Z	799
2019-06-12T00:00:00Z	508
2019-06-11T00:00:00Z	415
2019-06-10T00:00:00Z	423
2019-06-09T00:00:00Z	62
2019-06-08T00:00:00Z	14
2019-06-07T00:00:00Z	40
2019-06-06T00:00:00Z	537
2019-06-05T00:00:00Z	473
2019-06-04T00:00:00Z	399
2019-06-03T00:00:00Z	438
2019-06-02T00:00:00Z	98
2019-06-01T00:00:00Z	129
2019-05-31T00:00:00Z	990
2019-05-30T00:00:00Z	706
2019-05-29T00:00:00Z	634
2019-05-28T00:00:00Z	539
2019-05-27T00:00:00Z	585
2019-05-26T00:00:00Z	82
2019-05-25T00:00:00Z	73
2019-05-24T00:00:00Z	702
2019-05-23T00:00:00Z	662
2019-05-22T00:00:00Z	637
2019-05-21T00:00:00Z	486
2019-05-20T00:00:00Z	672
2019-05-19T00:00:00Z	49
2019-05-18T00:00:00Z	73
2019-05-17T00:00:00Z	633
2019-05-16T00:00:00Z	667
2019-05-15T00:00:00Z	655
2019-05-14T00:00:00Z	545
2019-05-13T00:00:00Z	776
2019-05-12T00:00:00Z	144
2019-05-11T00:00:00Z	248
2019-05-10T00:00:00Z	678
2019-05-09T00:00:00Z	547
2019-05-08T00:00:00Z	540
2019-05-07T00:00:00Z	473
2019-05-06T00:00:00Z	453
2019-05-05T00:00:00Z	381
2019-05-04T00:00:00Z	28
2019-05-03T00:00:00Z	32
2019-05-02T00:00:00Z	28
2019-05-01T00:00:00Z	46
2019-04-30T00:00:00Z	635
2019-04-29T00:00:00Z	468
2019-04-28T00:00:00Z	621
2019-04-27T00:00:00Z	104
2019-04-26T00:00:00Z	696
2019-04-25T00:00:00Z	633
2019-04-24T00:00:00Z	0
2019-04-23T00:00:00Z	579
2019-04-22T00:00:00Z	667
2019-04-21T00:00:00Z	49
2019-04-20T00:00:00Z	77
2019-04-19T00:00:00Z	756
2019-04-18T00:00:00Z	696
2019-04-17T00:00:00Z	595
2019-04-16T00:00:00Z	560
2019-04-15T00:00:00Z	581
2019-04-14T00:00:00Z	190
2019-04-13T00:00:00Z	253
2019-04-12T00:00:00Z	754
2019-04-11T00:00:00Z	695
2019-04-10T00:00:00Z	688
2019-04-09T00:00:00Z	515
2019-04-08T00:00:00Z	604
2019-04-07T00:00:00Z	46
2019-04-06T00:00:00Z	25
2019-04-05T00:00:00Z	70
2019-04-04T00:00:00Z	739
2019-04-03T00:00:00Z	586
2019-04-02T00:00:00Z	409
2019-04-01T00:00:00Z	473
2019-03-31T00:00:00Z	302
2019-03-30T00:00:00Z	220
2019-03-29T00:00:00Z	1043
2019-03-28T00:00:00Z	809
2019-03-27T00:00:00Z	614
2019-03-26T00:00:00Z	614
2019-03-25T00:00:00Z	694
2019-03-24T00:00:00Z	87
2019-03-23T00:00:00Z	84
2019-03-22T00:00:00Z	786
2019-03-21T00:00:00Z	715
2019-03-20T00:00:00Z	598
2019-03-19T00:00:00Z	644
2019-03-18T00:00:00Z	1042
2019-03-17T00:00:00Z	93
2019-03-16T00:00:00Z	147
2019-03-15T00:00:00Z	827
2019-03-14T00:00:00Z	764
2019-03-13T00:00:00Z	721
2019-03-12T00:00:00Z	624
2019-03-11T00:00:00Z	706
2019-03-10T00:00:00Z	48
2019-03-09T00:00:00Z	83
2019-03-08T00:00:00Z	680
2019-03-07T00:00:00Z	624
2019-03-06T00:00:00Z	594
2019-03-05T00:00:00Z	496
2019-03-04T00:00:00Z	570
2019-03-03T00:00:00Z	52
2019-03-02T00:00:00Z	58
2019-03-01T00:00:00Z	564
2019-02-28T00:00:00Z	686
2019-02-27T00:00:00Z	496
2019-02-26T00:00:00Z	422
2019-02-25T00:00:00Z	505
2019-02-24T00:00:00Z	37
2019-02-23T00:00:00Z	51
2019-02-22T00:00:00Z	493
2019-02-21T00:00:00Z	480
2019-02-20T00:00:00Z	433
2019-02-19T00:00:00Z	340
2019-02-18T00:00:00Z	452
2019-02-17T00:00:00Z	45
2019-02-16T00:00:00Z	31
2019-02-15T00:00:00Z	388
2019-02-14T00:00:00Z	348
2019-02-13T00:00:00Z	295
2019-02-12T00:00:00Z	241
2019-02-11T00:00:00Z	88
2019-02-10T00:00:00Z	0
2019-02-09T00:00:00Z	0
2019-02-08T00:00:00Z	0
2019-02-07T00:00:00Z	0
2019-02-06T00:00:00Z	0
2019-02-05T00:00:00Z	0
2019-02-04T00:00:00Z	0
2019-02-03T00:00:00Z	34
2019-02-02T00:00:00Z	102
2019-02-01T00:00:00Z	576
2019-01-31T00:00:00Z	576
2019-01-30T00:00:00Z	568
2019-01-29T00:00:00Z	642
2019-01-28T00:00:00Z	549
2019-01-27T00:00:00Z	86
2019-01-26T00:00:00Z	72
2019-01-25T00:00:00Z	610
2019-01-24T00:00:00Z	661
2019-01-23T00:00:00Z	563
2019-01-22T00:00:00Z	507
2019-01-21T00:00:00Z	577
2019-01-20T00:00:00Z	49
2019-01-19T00:00:00Z	52
2019-01-18T00:00:00Z	546
2019-01-17T00:00:00Z	581
2019-01-16T00:00:00Z	510
2019-01-15T00:00:00Z	511
2019-01-14T00:00:00Z	517
2019-01-13T00:00:00Z	0
2019-01-12T00:00:00Z	0
2019-01-11T00:00:00Z	0
2019-01-10T00:00:00Z	0
2019-01-09T00:00:00Z	0
2019-01-08T00:00:00Z	0
2019-01-07T00:00:00Z	0
2019-01-06T00:00:00Z	19
2019-01-05T00:00:00Z	0
2019-01-04T00:00:00Z	0
2019-01-03T00:00:00Z	0
2019-01-02T00:00:00Z	0
2019-01-01T00:00:00Z	0
2018-12-31T00:00:00Z	426
2018-12-30T00:00:00Z	103
2018-12-29T00:00:00Z	863
2018-12-28T00:00:00Z	752
2018-12-27T00:00:00Z	637
2018-12-26T00:00:00Z	612
2018-12-25T00:00:00Z	449
2018-12-24T00:00:00Z	570
2018-12-23T00:00:00Z	35
2018-12-22T00:00:00Z	57
2018-12-21T00:00:00Z	576
2018-12-20T00:00:00Z	541
2018-12-19T00:00:00Z	504
2018-12-18T00:00:00Z	474
2018-12-17T00:00:00Z	488
2018-12-16T00:00:00Z	59
2018-12-15T00:00:00Z	42
2018-12-14T00:00:00Z	556
2018-12-13T00:00:00Z	470
2018-12-12T00:00:00Z	377
2018-12-11T00:00:00Z	427
2018-12-10T00:00:00Z	469
2018-12-09T00:00:00Z	45
2018-12-08T00:00:00Z	45
2018-12-07T00:00:00Z	513
2018-12-06T00:00:00Z	485
2018-12-05T00:00:00Z	475
2018-12-04T00:00:00Z	444
2018-12-03T00:00:00Z	401
2018-12-02T00:00:00Z	35
2018-12-01T00:00:00Z	36
2018-11-30T00:00:00Z	658
2018-11-29T00:00:00Z	566
2018-11-28T00:00:00Z	538
2018-11-27T00:00:00Z	509
2018-11-26T00:00:00Z	538
2018-11-25T00:00:00Z	35
2018-11-24T00:00:00Z	50
2018-11-23T00:00:00Z	501
2018-11-22T00:00:00Z	389
2018-11-21T00:00:00Z	441
2018-11-20T00:00:00Z	487
2018-11-19T00:00:00Z	482
2018-11-18T00:00:00Z	40
2018-11-17T00:00:00Z	44
2018-11-16T00:00:00Z	572
2018-11-15T00:00:00Z	452
2018-11-14T00:00:00Z	497
2018-11-13T00:00:00Z	431
2018-11-12T00:00:00Z	524
2018-11-11T00:00:00Z	25
2018-11-10T00:00:00Z	50
2018-11-09T00:00:00Z	510
2018-11-08T00:00:00Z	487
2018-11-07T00:00:00Z	475
2018-11-06T00:00:00Z	458
2018-11-05T00:00:00Z	480
2018-11-04T00:00:00Z	30
2018-11-03T00:00:00Z	35
2018-11-02T00:00:00Z	436
2018-11-01T00:00:00Z	463
2018-10-31T00:00:00Z	707
2018-10-30T00:00:00Z	482
2018-10-29T00:00:00Z	521
2018-10-28T00:00:00Z	47
2018-10-27T00:00:00Z	52
2018-10-26T00:00:00Z	518
2018-10-25T00:00:00Z	509
2018-10-24T00:00:00Z	467
2018-10-23T00:00:00Z	451
2018-10-22T00:00:00Z	516
2018-10-21T00:00:00Z	46
2018-10-20T00:00:00Z	48
2018-10-19T00:00:00Z	492
2018-10-18T00:00:00Z	498
2018-10-17T00:00:00Z	472
2018-10-16T00:00:00Z	424
2018-10-15T00:00:00Z	521
2018-10-14T00:00:00Z	45
2018-10-13T00:00:00Z	34
2018-10-12T00:00:00Z	516
2018-10-11T00:00:00Z	490
2018-10-10T00:00:00Z	404
2018-10-09T00:00:00Z	348
2018-10-08T00:00:00Z	227
2018-10-07T00:00:00Z	7
2018-10-06T00:00:00Z	8
2018-10-05T00:00:00Z	6
2018-10-04T00:00:00Z	8
2018-10-03T00:00:00Z	3
2018-10-02T00:00:00Z	5
2018-10-01T00:00:00Z	7
2018-09-30T00:00:00Z	615
2018-09-29T00:00:00Z	550
2018-09-28T00:00:00Z	491
2018-09-27T00:00:00Z	441
2018-09-26T00:00:00Z	441
2018-09-25T00:00:00Z	311
2018-09-24T00:00:00Z	12
2018-09-23T00:00:00Z	24
2018-09-22T00:00:00Z	38
2018-09-21T00:00:00Z	402
2018-09-20T00:00:00Z	449
2018-09-19T00:00:00Z	529
2018-09-18T00:00:00Z	425
2018-09-17T00:00:00Z	306
2018-09-16T00:00:00Z	841
2018-09-15T00:00:00Z	1397
2018-09-14T00:00:00Z	2251
2018-09-13T00:00:00Z	857
2018-09-12T00:00:00Z	649
2018-09-11T00:00:00Z	467
2018-09-10T00:00:00Z	622
2018-09-09T00:00:00Z	72
2018-09-08T00:00:00Z	62
2018-09-07T00:00:00Z	632
2018-09-06T00:00:00Z	683
2018-09-05T00:00:00Z	606
2018-09-04T00:00:00Z	468
2018-09-03T00:00:00Z	515
2018-09-02T00:00:00Z	44
2018-09-01T00:00:00Z	37
2018-08-31T00:00:00Z	949
2018-08-30T00:00:00Z	738
2018-08-29T00:00:00Z	707
2018-08-28T00:00:00Z	520
2018-08-27T00:00:00Z	598
2018-08-26T00:00:00Z	56
2018-08-25T00:00:00Z	53
2018-08-24T00:00:00Z	683
2018-08-23T00:00:00Z	660
2018-08-22T00:00:00Z	611
2018-08-21T00:00:00Z	523
2018-08-20T00:00:00Z	676
2018-08-19T00:00:00Z	66
2018-08-18T00:00:00Z	63
2018-08-17T00:00:00Z	688
2018-08-16T00:00:00Z	567
2018-08-15T00:00:00Z	568
2018-08-14T00:00:00Z	551
2018-08-13T00:00:00Z	684
2018-08-12T00:00:00Z	63
2018-08-11T00:00:00Z	53
2018-08-10T00:00:00Z	603
2018-08-09T00:00:00Z	655
2018-08-08T00:00:00Z	575
2018-08-07T00:00:00Z	546
2018-08-06T00:00:00Z	583
2018-08-05T00:00:00Z	72
2018-08-04T00:00:00Z	85
2018-08-03T00:00:00Z	601
2018-08-02T00:00:00Z	620
2018-08-01T00:00:00Z	619
2018-07-31T00:00:00Z	649
